age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Xác suất mở (%),Dự đoán
34,management,married,secondary,no,-311,yes,no,unknown,27,may,305,2,-1,0,unknown,4.51,Không mở
38,management,single,tertiary,no,690,yes,no,unknown,20,may,34,1,-1,0,unknown,2.76,Không mở
56,management,married,tertiary,no,2551,yes,no,cellular,17,nov,150,2,-1,0,unknown,14.04,Không mở
49,technician,married,secondary,no,-142,yes,yes,cellular,23,jul,73,4,-1,0,unknown,1.45,Không mở
44,blue-collar,married,secondary,no,-448,yes,no,unknown,18,jun,149,2,-1,0,unknown,4.61,Không mở
33,admin.,married,tertiary,no,99,yes,yes,cellular,18,nov,55,2,-1,0,unknown,3.54,Không mở
33,technician,single,secondary,no,18,no,no,cellular,22,aug,93,2,-1,0,unknown,6.63,Không mở
29,services,single,secondary,no,37,no,yes,cellular,17,jul,309,2,-1,0,unknown,22.2,Không mở
34,blue-collar,married,primary,no,3868,yes,no,cellular,18,may,134,1,350,1,failure,8.6,Không mở
57,blue-collar,divorced,primary,no,5041,yes,no,cellular,16,apr,284,1,336,1,failure,30.89,Không mở
34,admin.,married,secondary,no,260,no,no,cellular,28,jan,50,1,-1,0,unknown,5.25,Không mở
55,blue-collar,married,secondary,yes,67,no,no,cellular,8,jul,267,2,-1,0,unknown,23.03,Không mở
47,technician,divorced,secondary,no,157,yes,no,cellular,25,aug,163,8,-1,0,unknown,11.36,Không mở
48,blue-collar,married,secondary,no,1513,no,yes,cellular,17,jul,1171,1,-1,0,unknown,83.06,Có mở
36,technician,single,secondary,no,1044,yes,no,cellular,20,aug,15,19,-1,0,unknown,2.53,Không mở
34,blue-collar,married,secondary,no,113,yes,no,cellular,13,may,16,2,-1,0,unknown,2.34,Không mở
43,blue-collar,married,unknown,no,245,yes,no,cellular,16,apr,829,1,-1,0,unknown,78.06,Có mở
55,management,married,tertiary,no,505,yes,no,cellular,17,apr,58,1,316,1,other,8.07,Không mở
58,admin.,married,secondary,no,92,yes,no,unknown,27,may,180,1,-1,0,unknown,6.29,Không mở
62,self-employed,married,tertiary,no,3685,no,no,cellular,3,feb,181,3,-1,0,unknown,73.85,Có mở
32,management,married,tertiary,no,1636,yes,no,cellular,18,nov,124,1,-1,0,unknown,8.62,Không mở
35,management,married,tertiary,no,0,yes,no,cellular,5,may,310,1,-1,0,unknown,25.42,Không mở
33,management,single,tertiary,no,349,no,no,cellular,22,aug,182,1,-1,0,unknown,38.49,Không mở
54,technician,married,primary,no,3067,yes,no,telephone,29,jul,222,3,-1,0,unknown,17.47,Không mở
41,blue-collar,married,secondary,no,338,yes,no,unknown,14,may,87,1,-1,0,unknown,3.72,Không mở
58,retired,married,primary,no,282,yes,no,cellular,28,jul,40,4,-1,0,unknown,1.65,Không mở
34,management,single,tertiary,no,1190,no,no,cellular,3,feb,18,7,-1,0,unknown,7.34,Không mở
58,blue-collar,married,primary,no,73,no,no,unknown,17,jun,116,1,-1,0,unknown,7.25,Không mở
30,technician,married,secondary,no,384,no,no,cellular,25,aug,73,3,-1,0,unknown,4.16,Không mở
40,blue-collar,married,primary,no,-388,yes,no,cellular,4,may,195,3,340,1,failure,9.46,Không mở
35,management,married,tertiary,no,354,no,yes,cellular,9,feb,117,4,12,2,other,13.8,Không mở
37,admin.,single,secondary,no,192,yes,no,unknown,23,may,105,2,-1,0,unknown,4.07,Không mở
32,blue-collar,single,secondary,no,70,yes,no,unknown,26,may,118,6,-1,0,unknown,3.49,Không mở
33,services,married,secondary,no,22,yes,no,unknown,5,may,71,1,-1,0,unknown,2.33,Không mở
48,technician,married,secondary,no,335,no,no,unknown,17,jun,214,3,-1,0,unknown,10.98,Không mở
46,blue-collar,divorced,primary,no,2775,no,yes,cellular,8,jul,188,1,-1,0,unknown,15.99,Không mở
35,management,single,tertiary,no,592,no,yes,unknown,14,may,192,1,-1,0,unknown,8.47,Không mở
32,management,single,tertiary,no,1271,yes,no,unknown,20,may,51,1,-1,0,unknown,2.83,Không mở
30,self-employed,single,tertiary,no,48,no,no,cellular,27,may,144,2,187,1,failure,23.44,Không mở
46,technician,married,tertiary,no,0,no,no,unknown,6,jun,159,1,-1,0,unknown,11.04,Không mở
27,student,single,tertiary,no,4869,yes,no,cellular,15,may,258,2,343,4,other,38.82,Không mở
40,blue-collar,married,secondary,no,737,yes,no,unknown,30,may,135,2,-1,0,unknown,3.91,Không mở
60,entrepreneur,married,primary,no,83,yes,no,cellular,17,jul,302,2,-1,0,unknown,19.95,Không mở
28,admin.,single,tertiary,no,1104,yes,no,cellular,28,jul,73,7,-1,0,unknown,5.15,Không mở
27,admin.,single,unknown,no,5,yes,no,cellular,17,jul,225,2,-1,0,unknown,20.64,Không mở
31,blue-collar,single,secondary,no,23,no,no,cellular,21,nov,116,1,-1,0,unknown,6.66,Không mở
28,blue-collar,married,secondary,no,1137,no,no,cellular,6,feb,129,4,211,3,other,23.65,Không mở
27,blue-collar,single,secondary,no,181,no,no,unknown,13,may,147,1,-1,0,unknown,10.91,Không mở
36,unemployed,divorced,secondary,no,8267,no,no,unknown,18,jun,321,2,-1,0,unknown,13.09,Không mở
41,technician,married,secondary,no,871,yes,no,unknown,6,may,145,1,-1,0,unknown,5.85,Không mở
30,services,single,secondary,no,1824,yes,no,cellular,21,jul,153,2,-1,0,unknown,12.28,Không mở
52,management,single,tertiary,no,4,no,yes,cellular,28,jul,30,9,-1,0,unknown,2.15,Không mở
35,admin.,married,secondary,no,421,yes,no,cellular,18,nov,350,1,-1,0,unknown,28.42,Không mở
37,housemaid,single,tertiary,no,561,no,no,cellular,18,nov,188,1,165,2,failure,45.93,Không mở
37,services,married,secondary,no,1498,yes,no,cellular,20,apr,107,1,-1,0,unknown,15.06,Không mở
48,management,divorced,tertiary,no,657,no,yes,cellular,29,jan,251,2,-1,0,unknown,30.49,Không mở
38,unemployed,married,secondary,no,0,no,no,cellular,24,jul,168,2,-1,0,unknown,11.62,Không mở
44,technician,divorced,tertiary,no,9192,yes,no,unknown,6,jun,59,3,-1,0,unknown,3.88,Không mở
43,technician,married,secondary,no,7876,yes,no,cellular,11,aug,209,2,-1,0,unknown,28.24,Không mở
35,blue-collar,single,secondary,no,0,yes,no,cellular,9,feb,226,3,280,1,other,20.35,Không mở
40,technician,married,secondary,no,192,no,no,cellular,7,aug,266,2,-1,0,unknown,37.21,Không mở
42,blue-collar,married,primary,no,803,yes,no,unknown,7,may,171,2,-1,0,unknown,4.03,Không mở
51,blue-collar,married,primary,no,1694,no,no,cellular,13,aug,186,2,-1,0,unknown,24.48,Không mở
46,management,married,secondary,no,5559,no,no,unknown,17,jun,483,1,-1,0,unknown,49.54,Không mở
40,blue-collar,divorced,primary,no,737,yes,yes,unknown,12,may,102,1,-1,0,unknown,2.67,Không mở
51,housemaid,married,unknown,no,174,no,no,telephone,29,jul,308,3,-1,0,unknown,31.82,Không mở
24,self-employed,single,tertiary,no,931,yes,no,unknown,28,may,200,4,-1,0,unknown,9.49,Không mở
31,technician,married,tertiary,no,95,no,no,cellular,21,nov,48,6,-1,0,unknown,2.69,Không mở
41,entrepreneur,married,primary,no,0,no,no,unknown,16,jun,630,2,-1,0,unknown,53.56,Có mở
34,technician,single,secondary,no,4367,no,no,cellular,13,aug,121,2,-1,0,unknown,15.55,Không mở
31,blue-collar,married,primary,no,68,yes,no,unknown,8,may,226,1,-1,0,unknown,4.19,Không mở
31,management,single,tertiary,no,1308,no,no,cellular,22,aug,323,3,-1,0,unknown,51.74,Có mở
52,retired,divorced,primary,no,353,no,no,cellular,31,jul,395,4,-1,0,unknown,46.96,Không mở
38,blue-collar,married,secondary,no,-40,yes,no,unknown,23,may,227,1,-1,0,unknown,4.35,Không mở
31,blue-collar,married,secondary,no,0,yes,no,unknown,9,may,133,1,-1,0,unknown,3.59,Không mở
34,admin.,married,secondary,no,-312,yes,no,unknown,9,may,232,1,-1,0,unknown,5.28,Không mở
22,student,single,unknown,no,549,no,no,cellular,2,sep,154,1,-1,0,unknown,75.26,Có mở
60,services,married,secondary,no,8837,yes,no,unknown,16,may,144,4,-1,0,unknown,5.4,Không mở
28,blue-collar,married,secondary,no,1020,yes,no,unknown,28,may,251,1,-1,0,unknown,6.12,Không mở
31,admin.,married,secondary,no,3540,yes,no,cellular,21,nov,441,1,-1,0,unknown,55.77,Có mở
32,management,married,tertiary,no,663,no,yes,cellular,22,jul,62,3,-1,0,unknown,2.71,Không mở
77,retired,married,primary,no,2590,no,no,telephone,15,feb,112,5,94,15,success,86.1,Có mở
70,retired,married,primary,no,4982,no,no,cellular,4,may,794,2,-1,0,unknown,83.71,Có mở
29,services,married,tertiary,no,6,yes,no,unknown,28,may,143,2,-1,0,unknown,4.81,Không mở
34,management,married,tertiary,no,118,no,yes,telephone,17,jul,171,3,-1,0,unknown,13.25,Không mở
38,blue-collar,divorced,primary,no,-258,yes,no,cellular,14,may,134,2,370,4,other,4.57,Không mở
45,blue-collar,married,secondary,no,-221,yes,yes,unknown,3,jun,170,1,-1,0,unknown,4.21,Không mở
40,management,married,secondary,no,2596,no,no,unknown,12,jun,236,1,-1,0,unknown,18.26,Không mở
34,blue-collar,married,secondary,no,467,yes,no,cellular,13,may,195,2,357,2,failure,13.87,Không mở
30,technician,divorced,secondary,no,3100,yes,no,cellular,20,nov,125,1,183,4,failure,13.28,Không mở
56,management,divorced,tertiary,no,722,no,no,cellular,19,feb,134,3,94,2,failure,46.4,Không mở
50,technician,married,secondary,no,797,yes,no,unknown,6,may,354,1,-1,0,unknown,6.82,Không mở
53,technician,married,tertiary,no,476,yes,no,cellular,28,jan,160,1,-1,0,unknown,16.99,Không mở
48,unknown,married,unknown,no,558,no,no,cellular,25,aug,433,6,-1,0,unknown,64.47,Có mở
53,entrepreneur,married,secondary,no,162,yes,no,cellular,7,may,270,2,-1,0,unknown,21.2,Không mở
27,technician,single,secondary,no,1842,yes,yes,cellular,18,may,687,2,300,1,failure,82.11,Có mở
46,blue-collar,married,secondary,no,2348,no,no,cellular,17,nov,182,1,-1,0,unknown,26.13,Không mở
54,retired,married,primary,no,11,yes,yes,cellular,18,aug,48,10,-1,0,unknown,1.9,Không mở
36,blue-collar,married,secondary,no,2103,no,yes,unknown,26,jun,71,1,-1,0,unknown,3.65,Không mở
31,technician,single,tertiary,no,967,no,no,cellular,21,nov,210,3,-1,0,unknown,36.98,Không mở
58,technician,married,secondary,no,116,no,no,unknown,16,jun,580,3,-1,0,unknown,50.95,Có mở
48,services,divorced,primary,no,2805,no,yes,cellular,23,jul,212,2,-1,0,unknown,21.33,Không mở
29,services,married,secondary,no,1386,yes,no,unknown,28,may,166,1,-1,0,unknown,6.25,Không mở
57,management,divorced,unknown,no,0,no,no,cellular,27,mar,102,1,-1,0,unknown,71.77,Có mở
37,admin.,married,secondary,no,0,yes,no,cellular,22,jul,185,1,-1,0,unknown,14.93,Không mở
53,management,married,secondary,no,90,yes,no,telephone,20,apr,67,5,-1,0,unknown,5.07,Không mở
58,management,married,secondary,no,37,no,no,cellular,18,aug,84,11,-1,0,unknown,4.74,Không mở
33,admin.,married,secondary,no,7,yes,no,cellular,17,apr,612,1,148,1,failure,75.09,Có mở
38,management,married,tertiary,no,676,no,no,cellular,15,may,59,3,-1,0,unknown,3.99,Không mở
28,blue-collar,single,secondary,no,3817,yes,no,cellular,4,may,528,3,-1,0,unknown,74.9,Có mở
28,admin.,single,secondary,no,144,no,yes,cellular,8,jul,136,1,-1,0,unknown,16.54,Không mở
37,management,single,tertiary,no,230,yes,yes,cellular,2,feb,120,2,272,1,failure,11.06,Không mở
27,management,single,tertiary,yes,0,yes,no,unknown,19,may,352,1,-1,0,unknown,7.77,Không mở
36,technician,married,tertiary,no,1109,no,no,cellular,13,aug,328,2,-1,0,unknown,52.09,Có mở
53,services,married,secondary,no,2925,yes,no,unknown,15,may,1392,4,-1,0,unknown,84.12,Có mở
26,services,single,secondary,no,397,no,no,cellular,29,jan,268,1,-1,0,unknown,57.02,Có mở
59,unemployed,single,secondary,no,865,no,no,cellular,4,feb,1086,1,-1,0,unknown,88.3,Có mở
31,technician,single,secondary,no,816,no,no,cellular,9,jun,100,2,-1,0,unknown,20.44,Không mở
59,management,married,primary,no,396,yes,no,unknown,2,jun,72,3,-1,0,unknown,2.35,Không mở
40,blue-collar,divorced,secondary,no,0,yes,no,unknown,6,may,121,2,-1,0,unknown,3.25,Không mở
27,technician,married,secondary,no,241,no,yes,unknown,26,feb,889,1,-1,0,unknown,84.57,Có mở
32,services,married,secondary,no,243,yes,yes,unknown,6,may,144,1,-1,0,unknown,4.17,Không mở
42,entrepreneur,married,tertiary,no,233,no,no,cellular,5,feb,446,1,-1,0,unknown,76.29,Có mở
43,services,married,secondary,no,43,yes,no,cellular,18,may,199,1,-1,0,unknown,16.35,Không mở
53,self-employed,married,tertiary,no,290,no,yes,cellular,24,jul,303,3,-1,0,unknown,25.87,Không mở
30,services,single,secondary,no,101,yes,no,cellular,19,nov,85,2,-1,0,unknown,4.1,Không mở
53,admin.,divorced,secondary,no,1151,yes,no,unknown,5,may,412,1,-1,0,unknown,17.41,Không mở
53,technician,divorced,secondary,no,45,no,no,unknown,28,may,171,6,-1,0,unknown,6.52,Không mở
57,management,married,tertiary,no,1410,yes,no,cellular,10,jul,185,1,-1,0,unknown,22.31,Không mở
33,technician,married,secondary,no,1234,no,no,telephone,9,nov,61,1,-1,0,unknown,8.77,Không mở
38,technician,married,secondary,no,2767,yes,no,cellular,21,nov,711,2,-1,0,unknown,80.13,Có mở
33,student,single,unknown,no,5969,no,no,cellular,30,apr,110,1,83,7,failure,49.08,Không mở
42,management,divorced,secondary,no,-272,no,no,cellular,8,jul,186,1,-1,0,unknown,21.23,Không mở
32,blue-collar,single,secondary,no,1036,yes,yes,unknown,30,may,62,2,-1,0,unknown,2.09,Không mở
42,technician,married,secondary,no,9324,no,no,cellular,27,aug,67,4,-1,0,unknown,3.77,Không mở
41,technician,married,secondary,no,1043,yes,yes,unknown,14,may,225,1,-1,0,unknown,5.04,Không mở
35,technician,married,tertiary,no,1473,yes,no,unknown,12,may,84,3,-1,0,unknown,4.24,Không mở
48,entrepreneur,married,secondary,no,183,yes,no,unknown,3,jun,203,9,-1,0,unknown,5.37,Không mở
24,management,single,secondary,no,86,no,no,unknown,2,jun,1075,2,-1,0,unknown,84.59,Có mở
59,blue-collar,married,secondary,no,0,yes,no,unknown,20,may,217,4,-1,0,unknown,3.52,Không mở
45,blue-collar,married,primary,no,2388,no,no,cellular,11,aug,317,2,-1,0,unknown,42.49,Không mở
39,admin.,divorced,secondary,no,160,yes,no,cellular,5,aug,156,1,-1,0,unknown,18.71,Không mở
46,management,married,tertiary,no,385,yes,no,unknown,29,may,52,4,-1,0,unknown,2.03,Không mở
38,entrepreneur,married,tertiary,no,4,yes,no,cellular,16,jul,158,1,-1,0,unknown,11.86,Không mở
30,management,single,tertiary,no,119,no,no,cellular,28,jan,430,1,-1,0,unknown,69.18,Có mở
52,technician,married,tertiary,no,0,no,yes,cellular,5,aug,409,1,-1,0,unknown,53.66,Có mở
42,management,divorced,tertiary,no,742,yes,no,unknown,5,may,58,3,-1,0,unknown,2.5,Không mở
46,self-employed,divorced,secondary,no,0,no,no,unknown,10,aug,6,1,-1,0,unknown,3.92,Không mở
33,management,single,tertiary,no,1724,no,no,cellular,3,feb,252,6,-1,0,unknown,50.91,Có mở
52,retired,married,secondary,no,0,no,no,cellular,22,aug,351,5,-1,0,unknown,29.19,Không mở
49,self-employed,married,tertiary,no,503,yes,no,cellular,6,feb,310,4,200,1,failure,40.83,Không mở
59,management,single,tertiary,no,68,yes,no,unknown,28,may,176,2,-1,0,unknown,5.94,Không mở
58,management,divorced,primary,no,5914,no,no,unknown,17,jun,69,4,-1,0,unknown,2.89,Không mở
26,technician,single,tertiary,no,192,yes,no,unknown,15,may,477,1,-1,0,unknown,43.17,Không mở
41,management,married,tertiary,no,15,no,no,unknown,20,jun,13,5,-1,0,unknown,3.04,Không mở
41,blue-collar,married,secondary,no,2157,yes,no,unknown,14,may,154,2,-1,0,unknown,4.44,Không mở
39,technician,married,secondary,no,3494,yes,no,cellular,19,nov,139,1,92,4,failure,21.24,Không mở
27,housemaid,married,primary,no,275,yes,no,cellular,14,may,196,2,-1,0,unknown,17.2,Không mở
47,self-employed,married,secondary,no,318,no,no,cellular,21,nov,83,1,-1,0,unknown,7.3,Không mở
52,retired,married,tertiary,no,350,no,yes,cellular,9,jul,156,1,-1,0,unknown,14.76,Không mở
37,technician,married,secondary,no,588,yes,no,cellular,14,aug,65,4,-1,0,unknown,2.62,Không mở
38,blue-collar,married,secondary,no,2008,yes,no,cellular,18,nov,354,1,-1,0,unknown,25.12,Không mở
42,technician,single,tertiary,no,35,yes,yes,cellular,17,nov,38,1,115,5,other,3.3,Không mở
41,technician,married,secondary,no,2152,no,no,cellular,30,sep,134,1,121,1,other,60.31,Có mở
46,entrepreneur,married,secondary,no,122,no,no,cellular,6,feb,1047,2,1,7,failure,84.86,Có mở
40,services,divorced,secondary,no,160,no,no,cellular,14,jul,123,3,-1,0,unknown,9.15,Không mở
41,student,single,secondary,no,1934,yes,no,cellular,21,nov,162,2,-1,0,unknown,15.34,Không mở
60,retired,married,tertiary,no,0,yes,no,unknown,13,may,34,4,-1,0,unknown,2.41,Không mở
59,retired,married,unknown,no,613,no,no,cellular,19,aug,75,2,-1,0,unknown,4.0,Không mở
59,retired,married,primary,no,574,no,no,cellular,18,aug,197,6,-1,0,unknown,20.55,Không mở
28,blue-collar,single,primary,no,0,yes,yes,unknown,3,jun,380,4,-1,0,unknown,7.65,Không mở
45,admin.,single,secondary,no,341,yes,yes,cellular,5,may,77,2,-1,0,unknown,2.63,Không mở
31,blue-collar,divorced,primary,no,158,yes,no,unknown,28,may,157,1,-1,0,unknown,4.18,Không mở
31,unemployed,single,tertiary,no,1489,yes,no,cellular,3,feb,678,1,-1,0,unknown,85.87,Có mở
46,unknown,married,unknown,no,2911,no,no,telephone,7,jul,41,9,-1,0,unknown,2.91,Không mở
51,self-employed,married,secondary,no,1178,no,no,cellular,6,aug,530,2,-1,0,unknown,74.55,Có mở
37,admin.,married,secondary,no,96,no,no,cellular,5,feb,102,1,182,3,success,56.55,Có mở
40,services,married,secondary,no,4157,yes,no,unknown,15,may,735,1,-1,0,unknown,76.1,Có mở
31,blue-collar,single,secondary,yes,-575,yes,no,unknown,2,jun,153,9,-1,0,unknown,5.08,Không mở
38,blue-collar,married,primary,no,3419,yes,no,unknown,20,jun,324,5,-1,0,unknown,5.61,Không mở
39,technician,single,secondary,no,1104,no,no,cellular,20,nov,333,2,105,2,success,83.4,Có mở
29,services,married,secondary,no,57,yes,no,telephone,21,jul,342,9,-1,0,unknown,18.65,Không mở
65,retired,married,primary,no,343,no,no,telephone,5,feb,159,2,-1,0,unknown,39.75,Không mở
26,admin.,single,secondary,no,-326,yes,no,unknown,19,may,128,3,-1,0,unknown,4.23,Không mở
44,admin.,married,secondary,no,0,no,no,cellular,31,jul,209,1,-1,0,unknown,26.1,Không mở
27,management,single,tertiary,no,3104,yes,no,unknown,28,may,160,2,-1,0,unknown,7.22,Không mở
35,management,married,tertiary,no,648,no,no,cellular,30,jul,674,2,-1,0,unknown,75.24,Có mở
36,admin.,single,secondary,no,10041,yes,no,cellular,20,nov,91,2,184,1,other,7.62,Không mở
36,management,single,tertiary,yes,-508,yes,no,cellular,17,apr,832,2,-1,0,unknown,80.98,Có mở
24,blue-collar,single,secondary,no,327,yes,no,unknown,28,may,333,2,-1,0,unknown,8.55,Không mở
33,management,single,tertiary,no,1150,yes,no,telephone,12,may,109,2,-1,0,unknown,6.25,Không mở
53,management,single,tertiary,no,1074,yes,no,unknown,15,may,523,2,-1,0,unknown,43.2,Không mở
45,services,married,secondary,no,27,yes,yes,cellular,31,jul,43,2,-1,0,unknown,1.57,Không mở
37,technician,married,secondary,no,3720,yes,no,cellular,28,jan,561,1,-1,0,unknown,72.43,Có mở
60,blue-collar,divorced,primary,no,92,yes,no,unknown,6,jun,70,3,-1,0,unknown,2.67,Không mở
30,management,single,tertiary,no,7845,yes,no,unknown,3,jun,59,1,-1,0,unknown,4.82,Không mở
37,blue-collar,married,primary,no,157,yes,no,unknown,30,may,833,8,-1,0,unknown,80.07,Có mở
34,unemployed,married,secondary,no,428,yes,no,cellular,7,apr,221,2,267,3,other,26.85,Không mở
28,blue-collar,married,secondary,no,0,yes,no,cellular,15,may,6,4,-1,0,unknown,2.96,Không mở
